CODIGOESTR;ESTRUCT;HORASFUNC1;HORASFUNC2;DIASFUNCME;SUBTIPO;SUBT;Luminaria.BAJOMEDICION;Luminaria.POTENCIA;POTENCIA_2;ALIMENTA_5;ALIM;SUBTIPO_1;TRAF;VOLTAJE;POTENCIA TRAFO;TRAFO;KWH;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.62 kV;37.5;0303292;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;150;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;37.5;0303292;54;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;37.5;0303292;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;3;Sodio Abierta;0;100;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.62 kV;37.5;0303292;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;3;Sodio Abierta;0;100;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.62 kV;37.5;0303292;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303292;36;;;;;;;;
APO0503;PDPS150ACC;12;0;100;6;Proyector de Sodio;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303292;54;;;;;;;;
APO0206;LDPM175ACC;12;0;100;1;Mercurio Cerrada;0;250;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303292;90;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303292;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303292;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303292;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303292;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T13;Sicoto - San Jose del Tambo;1;Transformador Monofásico en poste;7.97 kV;5;0303552;36;;;;;;;;
APO0617;LDOS150ADC;6;6;100;4;Sodio Cerrada;0;175;105;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;15;0302651;50;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T12;Echeandia Sabanetillas;1;Transformador Monofásico en poste;7.97 kV;45;0301078;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.62 kV;45;0301078;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;45;0301078;90;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;45;0301078;36;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T11;Guaranda - Vinchoa;1;Transformador Monofásico en poste;7.97 kV;45;0301078;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;45;0301078;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;45;0301078;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;45;0301078;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;45;0301078;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;45;0301078;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;45;0301078;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;37.5;0308244;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0302895;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0303434;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0303434;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0303437;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0303437;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0303437;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0303437;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0303437;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0303437;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;3;Sodio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303437;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;3;Sodio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303434;36;;;;;;;;
APO0306;LDPS250PCC;12;0;100;4;Sodio Cerrada;0;100;0;03GR010T12;Guaranda - Cdla. 1° de Mayo;5;Transformador Trifásico en poste;13.8 kV;25;0303434;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;175;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;15;0302640;63;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;3;0303658;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;112.5;0303476;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;75;0303901;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;112.5;0303476;36;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;50;0303949;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0303274;54;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;5;Transformador Trifásico en poste;13.8 kV;75;0303901;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;45;0303939;54;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303463;90;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;50;0303949;54;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303463;90;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303913;90;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;175;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;15;0301117;63;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;400;0;03SI060T12;Sicoto - San Pablo;5;Transformador Trifásico en poste;13.8 kV;15;0303464;144;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;250;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;50;0304763;90;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;175;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;5;0303299;63;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0303321;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;3;Sodio Abierta;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0302899;54;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;10;0303271;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;25;0303304;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;3;Sodio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303895;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;3;Sodio Abierta;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303559;54;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;;#N/D;0;#N/D;#N/D;37.5;0303910;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0303271;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;3;Sodio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303301;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0302893;36;;;;;;;;
APO0309;LCPS100ACC;12;0;100;3;Sodio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;5;0303308;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;3;Sodio Abierta;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;50;0303893;54;;;;;;;;
APO0310;LCPS150ACC;12;0;100;3;Sodio Abierta;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0021674;54;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0304821;54;;;;;;;;
APO0309;LCPS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303694;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;5;0303308;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;5;0303308;36;;;;;;;;
APO0310;LCPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;5;0303308;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303301;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0303483;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;75;0304074;90;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0303310;90;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0300055;36;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;250;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303565;90;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;10;0303599;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0301213;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;5;0303308;36;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;5;0303308;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0308301;36;;;;;;;;
APO0311;LDPS100ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;50;0303893;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303891;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303895;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;50;0303693;54;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;150;0;03SI060T12;Sicoto - San Pablo;1;Transformador Monofásico en poste;7.97 kV;50;0303581;54;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;15;0303610;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;1;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0104;LDPM125ACA;12;0;100;2;Mercurio Abierta;0;150;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;50;0303581;54;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;100;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.97 kV;37.5;0303697;36;;;;;;;;
APO0110;LDSM125ACA;12;0;100;2;Mercurio Abierta;0;400;0;03SI060T11;Sicoto - Chillanes;1;Transformador Monofásico en poste;7.62 kV;37.5;0302802;144;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;1;100;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;25;0303295;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;50;0303960;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T13;Echeandía-Centro;1;Transformador Monofásico en poste;7.97 kV;50;0303581;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T11;Cochabamba - San Miguel;1;Transformador Monofásico en poste;7.62 kV;15;0304082;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);5;Transformador Trifásico en poste;13.2 kV;25;0304091;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;1;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);5;Transformador Trifásico en poste;13.2 kV;25;0303295;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);5;Transformador Trifásico en poste;13.2 kV;37.5;0302802;54;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;25;0302887;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0303698;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;25;0302893;36;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;50;0303700;54;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;25;0303482;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;15;0303374;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;1;1000;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;50;0307347;360;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;175;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;10;0302796;63;;;;;;;;
APO0376;LDOS400ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;10;0304044;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;15;0307158;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0303574;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0304089;54;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;25;0307334;36;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;45;0303467;90;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.62 kV;37.5;0307179;90;;;;;;;;
APO0312;LDPS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03GR010T21;Guaranda - Chimbo;1;Transformador Monofásico en poste;7.62 kV;37.5;0303463;54;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T11;Echeandía - Las Naves;1;Transformador Monofásico en poste;7.97 kV;25;0303921;54;;;;;;;;
APO0313;LDPS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03CA050T11;Caluma-Echeandía;1;Transformador Monofásico en poste;7.62 kV;15;0304097;36;;;;;;;;
APO0374;LDOS100ACC;12;0;100;4;Sodio Cerrada;0;150;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.97 kV;25;0303478;54;;;;;;;;
APO0303;LCPS150PCC;12;0;100;4;Sodio Cerrada;0;250;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.97 kV;37.5;0301419;90;;;;;;;;
APO0303;LCPS150PCC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.62 kV;15;0302651;36;;;;;;;;
APO0303;LCPS150PCC;12;0;100;4;Sodio Cerrada;0;100;0;03CO040T13;Cochabamba - Balsapamba;1;Transformador Monofásico en poste;7.62 kV;5;0301351;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;25;0303597;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;15;0304925;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;15;0304925;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;5;0303881;54;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;15;0303916;36;;;;;;;;
APO0376;LDOS400ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;15;0303916;36;;;;;;;;
APO0376;LDOS400ACC;12;0;100;4;Sodio Cerrada;0;150;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;15;0303916;54;;;;;;;;
APO0375;LDOS250ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;15;0303916;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;100;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;15;0303916;36;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0303486;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0303486;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0303486;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0303486;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0303486;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0303486;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0303486;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0303486;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0303486;90;;;;;;;;
APO0379;LDOS150ACC;12;0;100;4;Sodio Cerrada;0;250;0;03EC030T14;Echeandía - Reserva 2 (Camaron);1;Transformador Monofásico en poste;7.97 kV;37.5;0303486;90;;;;;;;;
